"channelId","频道名称","清理结论","原因代码","说明","清理后领域","原搜索词","证据片段","公开来源","原观察时间"
"UC4kyYTypYb3mQ6ZL25kly6g","Animal Aid Unlimited, India","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","Animal Aid Unlimited is a leading street animal rescue center in India. Our hospital and sanctuary are home to more than 15,000 rescued and recovering animals each year. Please share our videos to support street animal rescue! Every donation, no matter how","https://www.youtube.com/channel/UC4kyYTypYb3mQ6ZL25kly6g","2026-09-18T09:00:24.272Z"
"UCLNoXf8gq6vhwsrYp-l0J-Q","Xiaomanyc 小马在纽约","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","I'm Xiaoma, a polyglot who has studied dozens of languages. Until the age of 18 I grew up speaking exclusively English, and then I got the chance to learn Mandarin and live in Beijing for a year where I fell in love with Chinese food, language, and culture. This expanded my appetite to learn about cultures, foods, and languages from all around the world and now I share this passion with all of you! You can learn more about my language journey on my language learning channel a","https://www.youtube.com/channel/UCLNoXf8gq6vhwsrYp-l0J-Q","2026-09-18T08:51:00.003Z"
"UC8p1vwvWtl6T73JiExfWs1g","CBS News","exclude","general_news","综合新闻／广播内容，采访目标专业人员不等于自身是目标专业频道。","","veterinarian; animal rescue","CBS News is a trusted source for the latest in politics, U.S. and world news. The network is home to award-winning broadcasts CBS Mornings, CBS Evening News, 60 Minutes, CBS Sunday Morning, 48 Hours and Face the Nation. CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from","https://www.youtube.com/channel/UC8p1vwvWtl6T73JiExfWs1g","2026-09-18T12:18:45.611Z"
"UCONd1SNf3_QqjzjCVsURNuA","AntsCanada","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","I believe the most epic of stories happen every day in the world of ants and nature, without us knowing. This channel will introduce you to such hidden and epic stories of the micro world, unveiling an entire, mind-blowing, biological universe and dimension, you've never before explored, bringing profound insights into the world around us and ourselves. Welcome to the AntsCanada Ant Channel! Please SUBSCRIBE and hit the BELL icon! Be sure to Like us on FB: Follow us on Twitte","https://www.youtube.com/channel/UCONd1SNf3_QqjzjCVsURNuA","2026-09-18T12:21:15.378Z"
"UCZBY6V8Lxmwu8gGRBOyO11w","Kubz Scouts","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary","My name is Jay and I just want to have fun being dumb Banner created by @NeroArts","https://www.youtube.com/channel/UCZBY6V8Lxmwu8gGRBOyO11w","2026-09-18T12:23:09.928Z"
"UCz2RMMEv5CNrOKJhs7BvLpw","We Love Animals","review","industry_media_or_aggregator","媒体／节目／故事汇编与从业主体分开，暂不混入主联系名单。","","chiropractors; massage therapist; animal rescue","Welcome to We Love Animals — we share animal rescue stories, incredible wildlife encounters, and inspiring pet adoption stories from around the world. We believe every animal deserves kindness and compassion. From dog and cat rescue videos to amazing wildlife footage and rehabilitation stories — we share the moments that rem","https://www.youtube.com/channel/UCz2RMMEv5CNrOKJhs7BvLpw","2026-09-18T08:50:33.044Z"
"UCH6vXjt-BA7QHl0KnfL-7RQ","Simon's Cat","exclude","unrelated_entertainment_or_news","简介为泛娱乐、泛生活或综合资讯；未见六类目标服务主体依据。","","veterinarian","Simon's Cat is an animated series featuring the mischievous and often hilarious antics of a fat white cat and his owner, Simon, stories that any pet owner can relate to! The channel includes: Simon's Cat Shorts - Funny animat","https://www.youtube.com/channel/UCH6vXjt-BA7QHl0KnfL-7RQ","2026-09-18T12:19:59.758Z"
"UCAtWPQw_rUROGGjEPSFboIA","BriannaPlayz","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary","✨ Be YOU! Laughter, curiosity, and (some) chaos expected. I’m here to encourage you to share what makes you happy and to brighten your day! You belong here; live in faith. “Kindness is free, sprinkle that stuff everywhere.” 🙂 Please send all business inquiries to: partnerships@tbnr.work.","https://www.youtube.com/channel/UCAtWPQw_rUROGGjEPSFboIA","2026-09-18T12:08:38.169Z"
"UCkXVK-XrnwznaqYx0aKGAtg","Aquarium Info","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian; animal rescue","I'm your guide to the wilder side of STEM! 🦁 Join the adventure as we discover amazing animals and build them epic homes. Meet The Crew! 🐈 Nori 🦀 Nibbles & Pickle 🦞 Mochi 🐢 Harry 🦐 Ralph 🐸 Frito & Burrito 🦎 Lucy & Lemon + Miso & Matcha + Jojo & Java 🐠 Peanut & Jelly 🦎 Lime & Pepper 🪦 R.I.P. Kirby & Noodle ☞ Get your Lucy & Lemon plush toys here: You can follow me on all platforms @aquariuminfo Business inquiries: aquariuminfo@night.co","https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg","2026-09-18T12:20:38.002Z"
"UCKeKanAZfSYH0nzP3UGd_hQ","JunyTony - Kids Songs & Stories","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","More Laughter, More Learning! Welcome to the official JunyTony Songs and Stories YouTube Channel. An old proverb says, ""It takes a village to raise a child."" Every child’s healthy growth starts with a supportive community, and JunyTony is here to be that loving neighbor by your side. Join JunyTony for daily smiles and playful discovery through fun songs and engaging stories! Choopy-Choopy-Choopy-Choo! Instagram ➤ instagr.am/junytony_official Facebook ➤ fb.com/JunyTony.Officia","https://www.youtube.com/channel/UCKeKanAZfSYH0nzP3UGd_hQ","2026-09-18T08:35:23.652Z"
"UCx3RchaoRFpDpB60x7xRREw","Meekah - Educational Videos for Kids","exclude","children_entertainment","儿童娱乐／启蒙内容，偶然探访兽医、动物收容所不代表其主体从事该职业。","","veterinarian; animal rescue","aces such as children’s museums and the zoo! They love singing, dancing, playing and exploring. Their contagious curiosity engages young viewers in learning adventures that help them grow and develop. Blippi Website ► Music ► Instagram ► instagram.com/blippi Facebook ► faceb","https://www.youtube.com/channel/UCx3RchaoRFpDpB60x7xRREw","2026-09-18T09:00:25.240Z"
"UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","review","industry_media_or_aggregator","媒体／节目／故事汇编与从业主体分开，暂不混入主联系名单。","","animal rescue","nel - With new footage added daily from our global news network, we hope you will enjoy exploring and sharing our content. Please feel free to share our content with friends and embed onto your own websites and social media forums using the YouTube share and embe","https://www.youtube.com/channel/UCHTK-2W11Vh1V4uwofOfR4w","2026-09-18T12:20:06.969Z"
"UCqa2MPu8bLY1PwVFUpSyVhQ","HiHo Kids","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian","Sponsor Our Videos: Be sure to Subscribe for more fun videos!","https://www.youtube.com/channel/UCqa2MPu8bLY1PwVFUpSyVhQ","2026-09-18T12:21:35.440Z"
"UC36MGPfPwOWafAXauiV4LdA","TmarTn2","exclude","gaming","频道公开简介以游戏／游戏娱乐为主，搜索命中不作为专业服务依据。","","animal rescue","Let's hang out and play video games 😁 Business inquiries: tmartn.bizdev@gmail.com","https://www.youtube.com/channel/UC36MGPfPwOWafAXauiV4LdA","2026-09-18T12:18:18.446Z"
"UCGisihUQxb3_gE7Qzffyp4g","Rocky Kanaka","keep","sample_reviewed_own_operation","抽查简介：主体自述以本人创办的 Flip's Farm 提供寄养与犬只康复，非仅汇编他人救助故事。未独立认证机构或实际活动。","animal rescue","animal rescue","amed after his soul dog Flip Kanaka that helped Rocky foster and rehabilitate rescue dogs in need for over a decade. Flip's Farm is a coffee farm and dog rehabilitation farm that sells Flip Coffee to support the efforts of Rocky's goal of giving dogs a safe space to heal until he finds them their forever home. 


#dogs #dogs #animals","https://www.youtube.com/channel/UCGisihUQxb3_gE7Qzffyp4g","2026-09-18T09:00:51.980Z"
"UCJg9wBPyKMNA5sRDnvzmkdg","LiveNOW from FOX","exclude","unrelated_entertainment_or_news","简介为泛娱乐、泛生活或综合资讯；未见六类目标服务主体依据。","","veterinary; veterinarian; animal rescue","itter: Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX.","https://www.youtube.com/channel/UCJg9wBPyKMNA5sRDnvzmkdg","2026-09-18T12:20:24.914Z"
"UCPyMN8DzkFl2__xnTEiGZ1w","RegisteredNurseRN","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian; physical therapist","Nurse Sarah provides NCLEX reviews, skills, school tips, & career help for students and nurses via RegisteredNurseRN.com. Please SUBSCRIBE & share our videos with others! Nurse Sarah (BSN, RN) graduated from nursing school in 2009 with honors. She passed NCLEX on her first try & has worked as a bedside nurse in a variety of settings, including progressive care (PCU), telemetry, and medical-surgical. In addition, she has worked in non-invasive cardiology as a stress lab nurse ","https://www.youtube.com/channel/UCPyMN8DzkFl2__xnTEiGZ1w","2026-09-18T08:42:52.864Z"
"UC3XaG-7UVi2vD8ZZEMNnnpw","UNTV News and Rescue","review","industry_media_or_aggregator","媒体／节目／故事汇编与从业主体分开，暂不混入主联系名单。","","chiropractors","ue and UNTV Public Service, is the flagship Philippine television network of the Progressive Broadcasting Corporation (PBC), together with Breakthrough and Milestones Productions International, Inc. (BMPI), the network's content provider and marketing arm. UNTV is","https://www.youtube.com/channel/UC3XaG-7UVi2vD8ZZEMNnnpw","2026-09-18T12:18:23.674Z"
"UCH1oRy1dINbMVp3UFWrKP0w","Good Morning America","review","industry_media_or_aggregator","媒体／节目／故事汇编与从业主体分开，暂不混入主联系名单。","","veterinarian; chiropractors; animal rescue","untry and live performances from the best musicians on television. Emmy® Award-winning “Good Morning America,” featuring the anchor team of Robin Roberts, George Stephanopoulos, Michael Strahan and chief meteorologist Ginger Zee, airs live 7:00-9:00 a.m. EDT on ABC","https://www.youtube.com/channel/UCH1oRy1dINbMVp3UFWrKP0w","2026-09-18T12:19:58.348Z"
"UClnBczmUwWpYmQ_cjDcsnOw","Paws & Hearts","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","Welcome to Paws & Hearts Here, we celebrate the unbreakable bonds between animals and humans through touching rescue stories, joyful reunions, and unforgettable moments of love and bravery. Our mission is to warm your heart, restore faith in kindness, and inspire action to help creatures in need. Every life matters, and every story has the power to connect us all. ✉️: For inquiries or copyright/removal requests please email: wangyuiyui0713@gmail.com. We promptly address all e","https://www.youtube.com/channel/UClnBczmUwWpYmQ_cjDcsnOw","2026-09-18T12:20:45.262Z"
"UCmTe0LsfEbpkDpgrxKAWbRA","Bob & Brad","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist; chiropractors; massage therapist","eineck, and the newest addition, Mike—the ""Most Famous Physical Therapists on the Internet""! With a combined experience of over 60 years in the physical therapy field, these seasoned experts bring you the best advice, tips, and information on how to get fit, stay healthy, a","https://www.youtube.com/channel/UCmTe0LsfEbpkDpgrxKAWbRA","2026-09-18T08:39:26.813Z"
"UCqZQlzSHbVJrwrn5XvzrzcA","NBC Sports","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist; massage therapist","NBC Sports serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, NBA, MLB, Premier League, Big Ten, PGA Tour, the Kentucky Derby, Tour de France and many more. Subscribe to our channel for the latest sporting news and highlights! Visit NBC Sports: Find NBC Sports on Face","https://www.youtube.com/channel/UCqZQlzSHbVJrwrn5XvzrzcA","2026-09-18T08:54:59.814Z"
